record_id,dataset_type,name,category,description,address,latitude,longitude,source_dataset
seat-1119824,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,"Flagstaff Gardens, approximately 57m East of Iglu, 1-11 Batman Street, WEST MELBOURNE VIC 3003",-37.810522,144.9535149,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119826,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,"Flagstaff Gardens, approximately 38m NW of Flagstaff Gardens Tennis Courts, Flagstaff Gardens, 311 William Street, WEST MELBOURNE VIC 3003",-37.8097001,144.9548121,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119831,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,"Carlton Gardens South, approximately 53m North of Burton Reserve, 1A Victoria Parade, CARLTON VIC 3053",-37.8072917,144.9724134,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119832,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,"Carlton Gardens North, approximately 49m South of 86 Carlton Street, CARLTON VIC 3053",-37.801234,144.971173,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119834,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Fawkner Park,-37.841508,144.9834168,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119838,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"Westbourne Road Reserve, approximately 9m NE of Reserve 52-66 The Crescent, KENSINGTON VIC 3031",-37.7945835,144.9190628,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119839,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"Westbourne Road Reserve, approximately 8m NE of Reserve 52-66 The Crescent, KENSINGTON VIC 3031",-37.7946085,144.9190834,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119847,public_seat,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park East,Seat,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park East,"Council Reserve, approximately 9m SE of Council Reserve, Reserve 69-77 Gatehouse Drive, KENSINGTON VIC 3031",-37.7931255,144.9196116,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119848,public_seat,Seat - Metal Seat - Kensington Banks Type - Lascelles Square,Seat,Seat - Metal Seat - Kensington Banks Type - Lascelles Square,"Council Reserve No.17 PS340235Y, approximately 10m NE of Council Reserve No.17 PS340235Y, Reserve 217-219 Stockmans Way, KENSINGTON VIC 3031",-37.7941351,144.9171425,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119849,public_seat,Seat - Metal Seat - Riverside Park,Seat,Seat - Metal Seat - Riverside Park,"Riverside Park, approximately 49m SW of 239 Stockmans Way, KENSINGTON VIC 3031",-37.7952129,144.9165643,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119853,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"Westbourne Road Reserve, approximately 31m East of 44-50 The Crescent, KENSINGTON VIC 3031",-37.7942808,144.9191824,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119861,public_seat,Seat - Metal Seat - Mercantile Park East,Seat,Seat - Metal Seat - Mercantile Park East,"Council Reserve, approximately 8m North of Reserve 47-49 Mercantile Parade, KENSINGTON VIC 3031",-37.7959764,144.9209411,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119862,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"Westbourne Road Reserve, approximately 21m North of 68 The Crescent, KENSINGTON VIC 3031",-37.7947201,144.9192781,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119864,public_seat,Seat - Metal Seat - Royal Park,Seat,Seat - Metal Seat - Royal Park,"Royal Park, approximately 43m South of Melbourne Zoological Gardens, 6 Elliott Avenue, PARKVILLE VIC 3052",-37.7857407,144.9531112,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119867,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"Westbourne Road Reserve, approximately 14m SE of 36 The Crescent, KENSINGTON VIC 3031",-37.7941347,144.9190279,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119871,public_seat,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park West,Seat,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park West,"Council Reserve, approximately 18m SE of 23 Cakebread Mews, KENSINGTON VIC 3031",-37.7930001,144.9191393,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119876,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"Westbourne Road Reserve, approximately 35m East of 44-50 The Crescent, KENSINGTON VIC 3031",-37.7943414,144.9192388,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119882,public_seat,Seat - Metal Seat - Lygon St Type - Argyle Square,Seat,Seat - Metal Seat - Lygon St Type - Argyle Square,"Argyle Square, approximately 65m SE of 175 Cardigan Street, CARLTON VIC 3053",-37.8027434,144.965592,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119891,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"The Crescent between Mercantile Parade and Gatehouse Drive, approximately 13m SW of 160-162 Westbourne Road, KENSINGTON VIC 3031",-37.7946238,144.9198083,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119894,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"Westbourne Road Reserve, approximately 19m SW of 5 Moylan Lane, KENSINGTON VIC 3031",-37.7943281,144.9197153,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119895,public_seat,Seat - Metal Seat - Riverside Park,Seat,Seat - Metal Seat - Riverside Park,"Riverside Park, approximately 42m NW of 111 Hobsons Road, KENSINGTON VIC 3031",-37.7958485,144.9156102,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119903,public_seat,Seat - Metal Seat - Kensington Banks Type - Gilbertson Walk,Seat,Seat - Metal Seat - Kensington Banks Type - Gilbertson Walk,"Council Reserve, approximately 2m NW of Council Reserve, Reserve 6, 70-74 Stockmans Way, KENSINGTON VIC 3031",-37.7922457,144.9206977,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119914,public_seat,Seat - Metal Seat - Central Park Kensington,Seat,Seat - Metal Seat - Central Park Kensington,"The Crescent between Mercantile Parade and Gatehouse Drive, approximately 10m West of Part Reserve 86-88 The Crescent, KENSINGTON VIC 3031",-37.7948713,144.9196004,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119920,public_seat,Seat - Metal Seat - Kensington Banks Type - Vincent Place Park,Seat,Seat - Metal Seat - Kensington Banks Type - Vincent Place Park,"Westbourne Road Reserve, approximately 13m NE of 7 Vincent Place, KENSINGTON VIC 3031",-37.7923775,144.9207699,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119923,public_seat,Seat - Metal Seat - Riverside Park,Seat,Seat - Metal Seat - Riverside Park,"Riverside Park, approximately 66m NW of 111 Hobsons Road, KENSINGTON VIC 3031",-37.7956715,144.9154449,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119928,public_seat,Seat - Metal Seat - Burston Reserve,Seat,Seat - Metal Seat - Burston Reserve,"Burston Reserve, approximately 13m NW of Burston Reserve, 1-33 Parliament Place, EAST MELBOURNE VIC 3002",-37.8112567,144.9752689,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119939,public_seat,Seat - Straight Seat - Wooden & Concrete - Royal Park,Seat,Seat - Straight Seat - Wooden & Concrete - Royal Park,Upfield Railway,-37.7813811,144.9530287,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119952,public_seat,Seat - Straight Seat - Wooden & Concrete - Royal Park,Seat,Seat - Straight Seat - Wooden & Concrete - Royal Park,Upfield Railway,-37.7814401,144.9529923,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119972,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,"Royal Park, approximately 54m South of Royal Park Brunswick Cricket Club Inc, Western Pavilion, Royal Park, 776 Park Street, PARKVILLE VIC 3052",-37.7779133,144.954077,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119986,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,"Royal Park, approximately 60m SE of Unit 1, 12 St Georges Grove, PARKVILLE VIC 3052",-37.7876397,144.9436805,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1119994,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Stapley Parade Reserve,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Stapley Parade Reserve,"Stapley Parade Reserve, approximately 80m SW of Collingwood Football Club Limited, Part KGM Centre, Olympic Park, 10 Olympic Boulevard, MELBOURNE VIC 3004",-37.8238394,144.9786302,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120007,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Royal Park,-37.7916102,144.95655,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120019,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,"Royal Park, approximately 57m North of City of Melbourne, The Walmsley House, 161 Gatehouse Street, PARKVILLE VIC 3052",-37.7919288,144.957503,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120020,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Eades Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Eades Park,"Eades Park, approximately 33m West of 12 Chetwynd Street, WEST MELBOURNE VIC 3003",-37.8075938,144.9516217,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120023,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Eades Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Eades Park,"Eades Park, approximately 46m South of 2 Eades Place, WEST MELBOURNE VIC 3003",-37.8069933,144.9515065,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120029,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,"Queen Victoria Gardens, approximately 62m SE of Queen Victoria Gardens, 99-199 St Kilda Road, MELBOURNE VIC 3004",-37.8223963,144.9713794,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120046,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,"Fawkner Park, approximately 81m NW of 90-94 Pasley Street, SOUTH YARRA VIC 3141",-37.8408078,144.9844358,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120051,public_seat,Seat - Older Style Park Seat - Timber Slats - Queen Victoria Gardens,Seat,Seat - Older Style Park Seat - Timber Slats - Queen Victoria Gardens,"Queen Victoria Gardens, approximately 84m SE of Queen Victoria Gardens, 99-199 St Kilda Road, MELBOURNE VIC 3004",-37.8223172,144.9718612,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120059,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Fawkner Park,-37.8396144,144.9834097,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120067,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Fawkner Park,-37.839853,144.9835819,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120075,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Fawkner Park,-37.8404598,144.9839697,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120076,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,"Fawkner Park, approximately 98m West of 23 Park Place, SOUTH YARRA VIC 3141",-37.8404726,144.9841021,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120092,public_seat,Seat - Basic Style,Seat,Seat - Basic Style,Kings Domain,-37.8268218,144.9733566,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120100,public_seat,Seat - Linear Sports Seating with wide Wooden Slats - Royal Park,Seat,Seat - Linear Sports Seating with wide Wooden Slats - Royal Park,"Royal Park, approximately 37m North of Womens Pavillion, Royal Park, 18 Old Poplar Road, PARKVILLE VIC 3052",-37.7811037,144.9559259,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120101,public_seat,Seat - Oval Style Seating,Seat,Seat - Oval Style Seating,"Royal Park, approximately 30m NW of Ross Straw Field Pavilion, Royal Park, 84 Manningham Street, PARKVILLE VIC 3052",-37.7833983,144.9440153,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120110,public_seat,Seat - Metal Seat - Royal Park,Seat,Seat - Metal Seat - Royal Park,"Royal Park, approximately 46m East of Melbourne Zoological Gardens, 6 Elliott Avenue, PARKVILLE VIC 3052",-37.7852921,144.9536924,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120111,public_seat,Seat - Metal Seat - Royal Park,Seat,Seat - Metal Seat - Royal Park,"Royal Park, approximately 34m East of Melbourne Zoological Gardens, 6 Elliott Avenue, PARKVILLE VIC 3052",-37.785336,144.9535576,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120133,public_seat,Seat - Older Style Park Seat - Metal - Murchison Square,Seat,Seat - Older Style Park Seat - Metal - Murchison Square,"Murchison Square, approximately 26m SW of 23-57 Murchison Street, CARLTON VIC 3053",-37.8000994,144.9728693,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120137,public_seat,Seat - Older Style Park Seat - Metal - Murchison Square,Seat,Seat - Older Style Park Seat - Metal - Murchison Square,"Murchison Square, approximately 29m North of 49 Owen Street, CARLTON VIC 3053",-37.8003377,144.97281,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120139,public_seat,Seat - Ring Seat,Seat,Seat - Ring Seat,"Fawkner Park, approximately 53m SE of Citywide Service Solutions Pty Ltd, The Lodge, Fawkner Park, 1A Slater Street, SOUTH YARRA VIC 3141",-37.8391343,144.9786329,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120155,public_seat,Seat - Solid Concrete Block - University Square,Seat,Seat - Solid Concrete Block - University Square,"University Square, approximately 54m East of 147-149 Barry Street, CARLTON VIC 3053",-37.8006268,144.9602295,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120159,public_seat,Seat - Wooden Slats Set in Bluestone - Pleasance Gardens,Seat,Seat - Wooden Slats Set in Bluestone - Pleasance Gardens,"Pleasance Gardens, approximately 15m North of Leytonstone, 27 Canning Street, NORTH MELBOURNE VIC 3051",-37.7964212,144.9453481,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120161,public_seat,Seat - Wooden Slats Set in Bluestone - Pleasance Gardens,Seat,Seat - Wooden Slats Set in Bluestone - Pleasance Gardens,"Pleasance Gardens, approximately 16m North of 11 Canning Street, NORTH MELBOURNE VIC 3051",-37.7964871,144.9459241,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120163,public_seat,Seat - Wooden Slats Set in Bluestone - Alexandra Park,Seat,Seat - Wooden Slats Set in Bluestone - Alexandra Park,"Alexandra Park, approximately 36m NE of Melbourne University Boat Club Inc., Melbourne University Boatshed, 1 Boathouse Drive, MELBOURNE VIC 3004",-37.8195837,144.9719956,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120164,public_seat,Seat - Wooden Slats Set in Bluestone - Alexandra Gardens,Seat,Seat - Wooden Slats Set in Bluestone - Alexandra Gardens,Alexandra Park,-37.8197959,144.9728366,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120166,public_seat,Seat - Wooden Slats Set in Bluestone - Alexandra Gardens,Seat,Seat - Wooden Slats Set in Bluestone - Alexandra Gardens,Alexandra Park,-37.8198671,144.9730194,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120167,public_seat,Seat - Wooden Slats Set in Bluestone - Alexandra Park,Seat,Seat - Wooden Slats Set in Bluestone - Alexandra Park,Alexandra Park,-37.819974,144.9732524,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120171,public_seat,Seat - Wooden Slats Set in Bluestone - Alexandra Park,Seat,Seat - Wooden Slats Set in Bluestone - Alexandra Park,"Alexandra Park, approximately 29m NE of Melbourne University Boat Club Inc., Melbourne University Boatshed, 1 Boathouse Drive, MELBOURNE VIC 3004",-37.8195688,144.9719019,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120179,public_seat,Seat - Womens Peace Garden Bench,Seat,Seat - Womens Peace Garden Bench,"Womens Peace Garden, approximately 50m SE of 24 Coopers Lane, KENSINGTON VIC 3031",-37.7913188,144.9239065,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120181,public_seat,Seat - Womens Peace Garden Bench,Seat,Seat - Womens Peace Garden Bench,"Womens Peace Garden, approximately 16m SE of 14 Coopers Lane, KENSINGTON VIC 3031",-37.7909581,144.9238586,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120192,public_seat,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Seat,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,"Birrarung Marr, approximately 37m South of Artplay, Birrarung Marr, 73 Batman Avenue, MELBOURNE VIC 3004",-37.8186256,144.9716386,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120202,public_seat,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Seat,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,"Birrarung Marr, approximately 45m SE of Artplay, Birrarung Marr, 73 Batman Avenue, MELBOURNE VIC 3004",-37.8186415,144.9718462,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120206,public_seat,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Seat,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Birrarung Marr,-37.8189789,144.9734357,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120217,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Park,Alexandra Park,-37.8197236,144.9728146,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120221,public_seat,Seat - Long bench attached to building,Seat,Seat - Long bench attached to building,"Powlett Reserve, approximately 34m North of Henty, 144-146 Powlett Street, EAST MELBOURNE VIC 3002",-37.811746,144.9862305,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120224,public_seat,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,Seat,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,"Argyle Square, approximately 66m NW of Argyle Square, 153-159 Lygon Street, CARLTON VIC 3053",-37.8026047,144.9657724,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120225,public_seat,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,Seat,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,"Argyle Square, approximately 43m South of 22 Argyle Place North, CARLTON VIC 3053",-37.8022561,144.9658314,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120231,public_seat,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,Seat,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,"Argyle Square, approximately 43m South of 14 Argyle Place North, CARLTON VIC 3053",-37.802274,144.9660009,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120243,public_seat,Seat - Metal Seat - Park Type - Birrarung Marr,Seat,Seat - Metal Seat - Park Type - Birrarung Marr,"Birrarung Marr, approximately 12m South of Riverland Bar, Vault 1-13 Princes Walk, MELBOURNE VIC 3000",-37.818794,144.9687995,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120246,public_seat,Seat - Metal Seat - Pleasance Gardens,Seat,Seat - Metal Seat - Pleasance Gardens,"Pleasance Gardens, approximately 30m South of 433 Abbotsford Street, NORTH MELBOURNE VIC 3051",-37.7964249,144.9464062,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120249,public_seat,Seat - Metal Seat - Pleasance Gardens,Seat,Seat - Metal Seat - Pleasance Gardens,"Pleasance Gardens, approximately 32m South of 433 Abbotsford Street, NORTH MELBOURNE VIC 3051",-37.7964412,144.9464257,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120259,public_seat,Seat - Metal Seat - Pleasance Gardens,Seat,Seat - Metal Seat - Pleasance Gardens,"Pleasance Gardens, approximately 30m North of Bangalore, 33 Canning Street, NORTH MELBOURNE VIC 3051",-37.7962381,144.9448962,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120263,public_seat,Seat - Metal Seat - Hawke and Curzon Street Reserve,Seat,Seat - Metal Seat - Hawke and Curzon Street Reserve,"Hawke and Curzon Street Reserve, approximately 6m West of Hawke and Curzon Street Reserve, 4A Hawke Street, WEST MELBOURNE VIC 3003",-37.8061187,144.9477318,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120277,public_seat,Seat - Metal Seat - Weedon Reserve,Seat,Seat - Metal Seat - Weedon Reserve,"Weedon Reserve, approximately 29m NW of 47 Wellington Parade South, EAST MELBOURNE VIC 3002",-37.817315,144.9881462,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120278,public_seat,Seat - Metal Seat - Weedon Reserve,Seat,Seat - Metal Seat - Weedon Reserve,"Weedon Reserve, approximately 55m NW of 47 Wellington Parade South, EAST MELBOURNE VIC 3002",-37.8170814,144.9880128,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120280,public_seat,Seat - Metal Seat - Weedon Reserve,Seat,Seat - Metal Seat - Weedon Reserve,"Weedon Reserve, approximately 9m East of Weedon Reserve, 1-61 Wellington Parade, EAST MELBOURNE VIC 3002",-37.8168823,144.9891503,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120283,public_seat,Seat - Stainless Steel Curved - Narrow Stainless Slats - Lincoln Square,Seat,Seat - Stainless Steel Curved - Narrow Stainless Slats - Lincoln Square,"Lincoln Square, approximately 53m West of Yahveh Asian Grocery, 600 Swanston Street, CARLTON VIC 3053",-37.8025765,144.9631792,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1120284,public_seat,Seat - Stainless Steel Curved - Narrow Stainless Slats - Lincoln Square,Seat,Seat - Stainless Steel Curved - Narrow Stainless Slats - Lincoln Square,"Lincoln Square, approximately 55m West of Norsiah's Kitchen, Tenancy 101D, 604 Swanston Street, CARLTON VIC 3053",-37.8023318,144.9631928,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1283675,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Royal Park,-37.782715,144.9478067,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1283676,public_seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Seat,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Royal Park,-37.782345,144.9486667,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1290848,public_seat,Seat - Unclassified - Docklands Park,Seat,Seat - Unclassified - Docklands Park,"Docklands Park, approximately 70m NE of Shop 1, Ground 800 Collins Street, DOCKLANDS VIC 3008",-37.8208393,144.9465239,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1290849,public_seat,Seat - Timber and Concrete Bench Type 1 - Docklands - Docklands Park,Seat,Seat - Timber and Concrete Bench Type 1 - Docklands - Docklands Park,"Docklands Park, approximately 70m NE of Shop 1, Ground 800 Collins Street, DOCKLANDS VIC 3008",-37.8208005,144.9464631,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1290853,public_seat,Seat - Timber and Concrete Bench Type 1 - Docklands - Docklands Park,Seat,Seat - Timber and Concrete Bench Type 1 - Docklands - Docklands Park,"Docklands Park, approximately 49m SE of Xynergy Realty Docklands, 791 Bourke Street, DOCKLANDS VIC 3008",-37.8197442,144.9461108,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1290856,public_seat,Seat - Timber and Concrete Bench Type 1 - Docklands - Docklands Park,Seat,Seat - Timber and Concrete Bench Type 1 - Docklands - Docklands Park,"Docklands Park, approximately 69m NE of Shop 1, Ground 800 Collins Street, DOCKLANDS VIC 3008",-37.8208016,144.9464412,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1290857,public_seat,Seat - Unclassified - Docklands Park,Seat,Seat - Unclassified - Docklands Park,"Docklands Park, approximately 71m NE of Shop 1, Ground 800 Collins Street, DOCKLANDS VIC 3008",-37.8208342,144.9465223,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
seat-1290860,public_seat,Seat - Unclassified - Docklands Park,Seat,Seat - Unclassified - Docklands Park,"Docklands Park, approximately 71m NE of Shop 1, Ground 800 Collins Street, DOCKLANDS VIC 3008",-37.8208287,144.9465209,street-furniture-including-bollards-bicycle-rails-bins-drinking-fountains-horse-
